search_term,ad_id,page_name,page_id,status,platforms,display_format,ad_title,ad_copy_preview,cta_text,link_url,start_date,stop_date,total_active_days,impressions_lower,impressions_upper,spend_lower,spend_upper,currency,page_likes,snapshot_url,collected_at
H&M Indonesia,1477267660619144,Aimskincare Manufacturing Indonesia,110310245334227,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1772697600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
Adidas Indonesia,5846677518721921,Airlangga Hartarto,756567881057213,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1671177600,1671264000,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:59
flash sale,3753391578127481,Akulaku Indonesia,278932119108288,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1772006400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,1861614304497902,Akulaku Indonesia,278932119108288,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1771920000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,1317646420202797,Akulaku Indonesia,278932119108288,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1771920000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,1400982011274404,Akulaku Indonesia,278932119108288,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1771920000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
diskon,26000533262914544,Akulaku Indonesia,278932119108288,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1769846400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,1907923059843729,Akulaku Indonesia,278932119108288,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1769846400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,744744845015965,Akulaku Indonesia,278932119108288,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1769760000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,1396360182269885,Akulaku Indonesia,278932119108288,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1769673600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,26212923961648895,Akulaku Indonesia,278932119108288,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1769673600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,3662890810685560,Akulaku Indonesia,278932119108288,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1751266800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,605421262152638,Akulaku Indonesia,278932119108288,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1751266800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,303714750936780,Akulaku Indonesia,278932119108288,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1597734000,1602658800,N/A,N/A,N/A,N/A,N/A,USD,N/A,N/A,2026-04-03 05:07:56
H&M Indonesia,2404682546700649,Alat Berat Luyu Indonesia,833764336480026,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774076400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
Nike Indonesia,1372944337249261,Alexander Wilyo - AW,104948061011963,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1747378800,1747551600,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Puma,762377843101175,Alibaba.com,22437985072,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",N/A,N/A,N/A,N/A,N/A,1756623600,1764662400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
H&M Indonesia,675022243184374,All Indonesian Lives Matter,100157388409035,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1606636800,1606982400,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
Puma,1717940708808098,All Languages,610670125462764,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1750748400,1761894000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
flash sale,764380728448905,All You Can Trend Shopping,183192254881343,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1707379200,1747638000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,1503129340477875,All You Can Trend Worldwide,136687399530652,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1703059200,1760511600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,24518934871055717,All You Can Trend Worldwide,136687399530652,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1703059200,1747638000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
Puma,1403703754625776,All ol,915131508354374,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1769760000,1773126000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
flash sale,1229290988944814,Alpha books,619405714597198,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",N/A,N/A,N/A,N/A,N/A,1752130800,1754722800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
diskon,2443826025794585,Amura Beauty,108504793941032,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1683270000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
Zara,1240546301478840,Angelica Colon,675199009018669,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1773730800,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:04:01
Zara,1234078731759770,Angelica Colon,675199009018669,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1773644400,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:04:01
Puma,1424706085393046,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1750748400,1756882800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1137640704791021,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1750316400,1753772400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,550228284821161,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1748242800,1749970800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1342464976848301,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1747810800,1753772400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,686678890982497,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1746687600,1750748400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1588762035146937,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1746428400,1753772400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1731862407708040,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1745132400,1750748400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1111483944326732,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1744700400,1748242800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1573654323317550,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1744614000,1748242800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,633032562901124,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1741590000,1745218800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1367473171102385,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1741590000,1744614000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1193137265750835,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1741590000,1744614000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,3473924472740389,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1741248000,1745132400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1662532227705650,Apps4Style - Shoes,304852989388606,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1739692800,1744873200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
diskon,797427172905211,April Eyewear,102332459300452,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1761030000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
H&M Indonesia,727334849595465,Arm Family,160739217122387,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1702108800,1704009600,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
diskon,25490452317253279,Armada CCTV,107584838842414,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1765872000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,4261162580791058,Asli Etawalin,102873412778079,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1761634800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
flash sale,1419154603569783,Audacity International,580447451828851,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774508400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
Nike Indonesia,1472122137619070,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,26172751699013129,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,797574263391849,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1230174135771892,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,918672154100876,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,948447684217551,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,932167326237333,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,980564497837919,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,961941879614367,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1484914156547567,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1490337615766634,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,2091247255056175,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1440797150861522,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1196144785930681,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,26326032837025699,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774767600,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1618345996055627,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1662023888314121,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,3149157201938734,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1507369510952975,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,804600586027435,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1260585448945409,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,943105411701039,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Adidas Indonesia,2219256582149500,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,2021959958754178,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,943159141838655,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,1303663031613149,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,2124276651707444,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,954956344045356,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,1622356442415597,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,1265090045083754,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,1436229058182713,Aurel,746590475194053,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1774767600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Puma,1768583140512803,AutoTuner,1627184107562255,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1765267200,1766390400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,2002950934435170,AutoTuner,1627184107562255,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1765267200,1766476800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Nike Indonesia,2670085570041154,Ayu Dewi Pertiwi ,1077138065475584,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER",N/A,N/A,N/A,N/A,N/A,1775026800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
flash sale,1141151274574022,BIODERMA,232361293563833,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1768377600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
diskon,1422735795162245,BRODO Footwear,335290011403,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1675670400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
H&M Indonesia,560186559610520,Bakti Untuk Rakyat,104054595928021,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1685689200,1685948400,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
flash sale,2553209271740661,Bandify,254807741040121,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1770710400,1773990000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,885467100693391,Bandify,254807741040121,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1768377600,1770796800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,2094699040934830,Bandify,254807741040121,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1763107200,1768377600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,1389899816056080,Bandify,254807741040121,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1749538800,1756191600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,1527545987919765,Bandify,254807741040121,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1740729600,1749538800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,953699603401694,Bandify,254807741040121,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1738915200,1756450800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
H&M Indonesia,975502784624070,Bang Zul Zulkieflimansyah,1478723378809326,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1731916800,1732003200,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,536294409285404,Bang Zul Zulkieflimansyah,1478723378809326,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1731571200,1731916800,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,8446902675421918,Bang Zul Zulkieflimansyah,1478723378809326,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1731571200,1731916800,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,1611137366488021,Bang Zul Zulkieflimansyah,1478723378809326,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1731484800,1731830400,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
Nike Indonesia,1213489559474350,Bangkitlah Indonesia,100738338510838,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1656572400,1656658800,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Adidas Indonesia,948314450864162,Baregoods,440203735835395,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1772438400,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,25935120502821534,Baregoods,440203735835395,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1772438400,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,1992510351685137,Baregoods,440203735835395,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1772438400,1774767600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,910575988597315,Baregoods,440203735835395,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1772438400,1774940400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,1603469087452147,Baregoods,440203735835395,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1768118400,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,879145028091338,Baregoods,440203735835395,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1768032000,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
