search_term,ad_id,page_name,page_id,status,platforms,display_format,ad_title,ad_copy_preview,caption,cta_text,link_url,start_date,stop_date,total_active_days,impressions,spend_lower,spend_upper,currency,page_likes,collation_count,categories,targeted_countries,page_profile_url,collected_at
Adidas Indonesia,27195626780037451,The Goalmarkt,103400331433287,INACTIVE,"FACEBOOK, INSTAGRAM",IMAGE,"Goalmarkt - Classic Football Shirts - Jakarta, Indonesia🇮🇩","Ramadan hits different when the shirts are this iconic.

From classics to grails — now 20% lighter on your wallet.
Use code RAMADAN before it’s gone.

Because some jerseys aren’t just worn,
they’re re",goalmarkt.com,Shop now,http://goalmarkt.com/,2026-03-18,2026-03-23,5,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,19.0,1.0,UNKNOWN,,https://www.facebook.com/100069032379359/,2026-04-02 20:09:23
H&M Indonesia,1148032433965941,The Human Safety Net,1472888229421714,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",MULTI_IMAGES,N/A,"Reaching more communities in Serbia! 🌍

With our new partner, the Center for Interactive Pedagogy, the For Families program has expanded to more communities across the country. In its first cycle, ove",N/A,N/A,N/A,2025-10-24,2026-01-16,84,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,10938.0,1.0,UNKNOWN,,https://www.facebook.com/TheHumanSafetyNet/,2026-04-02 20:11:07
Zara,1969974433864845,The best free app,615700171616436,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,N/A,Download the free app below to continue watching the movie.,play.google.com,Install now,http://play.google.com/store/apps/details?id=com.skytv.movies,2026-01-07,2026-03-19,70,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,2368.0,2.0,UNKNOWN,,https://www.facebook.com/61573140786696/,2026-04-02 20:10:42
H&M Indonesia,1647997992850013,Themepack & Widget,103033922450673,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,𝕊𝕦𝕡𝕖𝕣 𝕙𝕠𝕥 𝕨𝕚𝕕𝕘𝕖𝕥𝕤 𝕒𝕡𝕡 ！,🔥🍭Themepack is a FREE and personalized APP😍 various styles of Theme💎 、Weather💖、Photo😊、Clock、Calendar to pick any widget to dress up your home screen！,play.google.com,Install now,http://play.google.com/store/apps/details?id=com.iconchanger.widget.theme.shortcut,2026-01-16,2026-04-02,75,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,24112.0,3.0,UNKNOWN,,https://www.facebook.com/designwidget/,2026-04-02 20:11:07
H&M Indonesia,1321148083131352,Thermaltake Technology Inc,24947585894,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",CAROUSEL,Thermaltake Technology Inc,Thermaltake Technology Inc,reurl.cc,Learn more,https://reurl.cc/mY9rjM,2025-08-23,2025-09-27,35,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,1865525.0,1.0,UNKNOWN,,https://www.facebook.com/ThermaltakeInc/,2026-04-02 20:11:07
flash sale,555892937244212,TikTok - US,108268605296897,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,Flash sale alert! Save up to 70% on millions of products. Download TikTok and shop now.,N/A,N/A,N/A,2024-12-11,2025-08-26,257,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,,,UNKNOWN,,https://www.facebook.com/100083860366075/,2026-04-02 20:11:31
Puma,627591793219404,Translator Go: Quick Translate,423375150849900,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,N/A,N/A,itunes.apple.com,Install now,http://itunes.apple.com/app/id6740219393,2025-02-07,2025-06-26,138,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,126.0,2.0,UNKNOWN,,https://www.facebook.com/61564083066293/,2026-04-02 20:09:46
H&M Indonesia,968575708545780,Tripadvisor,5863091683,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DPA,{{hotel.name}},Headed to Ingleside? Lots of travelers have raved about these hotels. Snap up these deals before they’re gone. | Headed to Barcelona? Lots of travelers have raved about these hotels. Snap up these dea,tripadvisor.com,Book now,http://tripadvisor.com/,2025-02-07,2025-07-02,144,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,8924714.0,,UNKNOWN,,https://www.facebook.com/Tripadvisor/,2026-04-02 20:11:07
Uniqlo Indonesia,1940227689963105,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DCO,N/A,"Light, breezy, easy - UNIQLO Linen lifts you. Discover the breeze at UNIQLO stores & APP! | Light, breezy, easy - UNIQLO Linen lifts you. Discover the breeze at UNIQLO stores & APP!",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/women/linen,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,1.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1765066951520278,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,VIDEO,N/A,"The favorite barrel shape, finished with a clean ankle cut. Cop yours now at UNIQLO!",www.uniqlo.com,Learn more,https://www.uniqlo.com/id/id/women/bottoms/wide-pants,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1225435586422783,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DCO,N/A,"Art, manga, music, games, movies, characters - UT GRAPHIC-T UNIVERSE. Discover a world of pop culture! | Art, manga, music, games, movies, characters - UT GRAPHIC-T UNIVERSE. Discover a world of pop c",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/special-feature/ut/lineup,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,1.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1614165516365525,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DCO,N/A,UNIQLO Baggy Jeans - Fit for everybody. Find the best standard Jeans at UNIQLO APP! | UNIQLO Baggy Jeans - Fit for everybody. Find the best standard Jeans at UNIQLO APP!,uniqlo.com,Learn more,https://www.uniqlo.com/id/en/women/bottoms/jeans,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,2225047691363474,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Jeans klasik yang mudah dimix-and-match.​

Jeans Lurus (Selvedge) UNIQLO terbuat dari 100% katun dengan potongan lurus yang clean dan timeless. Detail kancing JW ANDERSON menambah sentuhan khas pada d",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/men/bottoms/jeans,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1426348682043685,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,VIDEO,N/A,Barrel pants is for everyone. Find your favorite only at UNIQLO!,www.uniqlo.com,Learn more,https://www.uniqlo.com/id/id/women/bottoms/wide-pants,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,2104291183752145,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,VIDEO,N/A,Prefer zip up jacket versi crop atau reguler? Cari tahu di UNIQLO!,www.uniqlo.com,Learn more,https://www.uniqlo.com/id/id/women/outerwear/blousons-and-parkas,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1495021822050717,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,VIDEO,N/A,"Baggy Curve Jeans: Trendy silhouette, endless shades. Discover yours at UNIQLO stores & app!",www.uniqlo.com,Learn more,https://www.uniqlo.com/id/en/women/bottoms/jeans,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1873090403362931,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Kenyamanan alami dengan sentuhan premium.​

Kemeja Premium Linen Lengan Panjang dibuat dari 100% linen rami Eropa dengan kilau natural dan fit rileks untuk kenyamanan sekaligus tampilan yang refined.​",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/women/linen,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1495146535561080,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Koleksi terbaru terinspirasi dari Roger Federer, menghadirkan sportwear yang versatile untuk keseharian.​

Dirancang untuk mendukung pergerakan bebas dengan kenyamanan maksimal, setiap item memadukan ",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/special-feature/ambassador/roger-federer-collection,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1463517481991698,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DCO,N/A,"Art, manga, music, games, movies, characters - UT GRAPHIC-T UNIVERSE. Discover a world of pop culture! | Art, manga, music, games, movies, characters - UT GRAPHIC-T UNIVERSE. Discover a world of pop c",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/special-feature/ut/lineup,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,1.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,2805323239803798,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},"Ekspresikan gayamu dengan T-shirt terbaru di UNIQLO. Yuk, eksplor di aplikasi UNIQLO. | Ekspresikan gayamu dengan T-shirt terbaru di UNIQLO. Yuk, eksplor di aplikasi UNIQLO.",play.google.com,Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-04-01,2026-04-01,0,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1593667691925126,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DCO,N/A,UNIQLO Baggy Jeans - Fit for everybody. Find the best standard Jeans at UNIQLO APP! | UNIQLO Baggy Jeans - Fit for everybody. Find the best standard Jeans at UNIQLO APP!,uniqlo.com,Learn more,https://www.uniqlo.com/id/en/men/bottoms/jeans,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,2064796367413257,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Koleksi terbaru terinspirasi dari Roger Federer, menghadirkan sportwear yang versatile untuk keseharian.​

Dirancang untuk mendukung pergerakan bebas dengan kenyamanan maksimal, setiap item memadukan ",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/special-feature/ambassador/roger-federer-collection,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,2191056264973867,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,VIDEO,N/A,Barrel pants is for everyone. Find your favorite only at UNIQLO!,www.uniqlo.com,Learn more,https://www.uniqlo.com/id/id/women/bottoms/wide-pants,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1370314328447128,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,VIDEO,N/A,Celana barrel yang selalu menjadi pilihan pertama. Find the best pair only at UNIQLO.,www.uniqlo.com,Learn more,https://www.uniqlo.com/id/id/women/bottoms/wide-pants,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1952949938636897,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Detail sempurna berpadu dengan teknologi kenyamanan yang inovatif.

Koleksi Polo UNIQLO siap menemani berbagai aktivitasmu untuk tampil rapi setiap hari. 

Cek koleksinya di UNIQLO App!
#UniqloIndones",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/men/sport-utility-wear/t-shirts,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,1.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1296110292369628,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Koleksi terbaru terinspirasi dari Roger Federer, menghadirkan sportwear yang versatile untuk keseharian.​

Dirancang untuk mendukung pergerakan bebas dengan kenyamanan maksimal, setiap item memadukan ",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/special-feature/ambassador/roger-federer-collection,2026-04-01,2026-04-02,1,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,870265909380047,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Ringan, nyaman, dan melindungi sepanjang hari! | Ringan, nyaman, dan melindungi sepanjang hari! | Ringan, nyaman, dan melindungi sepanjang hari!",uniqlo.com,Learn more,https://www.uniqlo.com/id/en/news/topics/2025122202/,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1476430043868337,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Koleksi terbaru terinspirasi dari Roger Federer, menghadirkan sportwear yang versatile untuk keseharian.​

Dirancang untuk mendukung pergerakan bebas dengan kenyamanan maksimal, setiap item memadukan ",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/special-feature/ambassador/roger-federer-collection,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1965430897345200,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Penuh warna dan imajinasi.​

KIDS UT Jason Polan menghadirkan ilustrasi khas yang merayakan petualangan sehari-hari anak dengan gaya seni yang ekspresif.​

​

Dapatkan koleksi UT Jason Polan di UNIQLO",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/kids/tops/t-shirts-and-polo-shirts/graphic,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1461440588948616,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Koleksi UNIQLO Spring/Summer 2026 hadir untuk menemani aktivitas sehari-hari.​

Mengutamakan desain yang praktis dan versatile, dengan pilihan warna yang beragam untuk memudahkan mix-and-match. Lengka",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/special-feature/lifewear-collection,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,2012516222948903,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Designed with thoughtful details for everyday ease.​

Super Non-Iron Shirt from UNIQLO features a collar that pairs well with a necktie, easy one-hand button fastening, and a practical chest pocket. F",uniqlo.com,Learn more,https://www.uniqlo.com/id/en/men/shirts-and-polo-shirts/formal-shirts,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,1.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,802646689102232,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Koleksi Modest Wear UNIQLO mengutamakan desain yang longgar dan nyaman, dengan detail yang mendukung mobilitas.​

Pilihan yang tepat untuk tampilan modest yang tetap praktis dan versatile.​

​

Cek ko",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/women/modest-wear,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,4.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1229936692543874,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Ringan, nyaman, dan melindungi sepanjang hari! | Ringan, nyaman, dan melindungi sepanjang hari! | Ringan, nyaman, dan melindungi sepanjang hari!",uniqlo.com,Learn more,https://www.uniqlo.com/id/en/news/topics/2025122202/,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1941980669790481,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"With a relaxed fit and smooth texture, UNIQLO's Rayon Blouse features a smooth, drapey fabric that softly conceals the body line. This blouse offers all-day comfort while maintaining a clean, put-toge",uniqlo.com,Learn more,https://www.uniqlo.com/id/en/women/shirts-and-blouses/shirts-and-blouses,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1592349245168467,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Designed with thoughtful details for everyday ease.​

Super Non-Iron Shirt from UNIQLO features a collar that pairs well with a necktie, easy one-hand button fastening, and a practical chest pocket. F",uniqlo.com,Learn more,https://www.uniqlo.com/id/en/men/shirts-and-polo-shirts/formal-shirts,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,943002275260199,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"Belanja jadi lebih mudah (dan praktis!)
lewat UNIQLO App:
🔍 Scan barcode produk untuk cek stok & ukuran
secara real-time
🛍️ Click & Collect untuk ambil langsung di toko
📏 Belanja ukuran ekstra yang te",www.uniqlo.com,Learn more,https://www.uniqlo.com/id/id/special-feature/service/scan-for-more,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,915615671234524,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Koleksi terbaru terinspirasi dari Roger Federer, menghadirkan sportwear yang versatile untuk keseharian.​

Dirancang untuk mendukung pergerakan bebas dengan kenyamanan maksimal, setiap item memadukan ",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/special-feature/ambassador/roger-federer-collection,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1603087604268204,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Lapisan nyaman untuk hijaber aktif. AIRism T-Shirt Proteksi Sinar UV dari Koleksi Modest Wear UNIQLO tetap sejuk dan nggak bulky meski dipakai seharian.​

Belanja koleksi Modest Wear di UNIQLO App.​

",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/women/modest-wear/innerwear,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,4.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,965554989373308,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",IMAGE,Temukan di UNIQLO,"Hadir dengan warna baru, Jaket Parka UV Protection siap temani aktivitasmu di segala cuaca. Dilengkapi lapisan water-repellent dan perlindungan UV, tetap nyaman dan terlindungi di bawah terik matahari",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/men/outerwear/blousons-and-parkas?path=%2C%2C15985%2C&lineup=16306-2,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1312662670782506,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Ringan, nyaman, dan melindungi sepanjang hari! | Ringan, nyaman, dan melindungi sepanjang hari!",uniqlo.com,Learn more,https://www.uniqlo.com/id/en/news/topics/2025122202/,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,1.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,3512864082223385,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Comfortable to move in with a clean silhouette.​

Smart Ankle Pants from UNIQLO feature stretch at the waist and a fit that is roomy at the knees without feeling restrictive. Two-way stretch fabric an",uniqlo.com,Learn more,https://www.uniqlo.com/id/en/men/bottoms/ankle-pants-and-jogger,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,990835527146627,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Liburan makin nyaman dengan Koleksi Esensial untuk Traveling dari UNIQLO.​

Pilihan outfit yang ringan, breathable, dan tetap stylish untuk menemani di setiap destinasi favoritmu.​

Beli koleksi pakai",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/special-feature/travel-essentials/men,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1604939727424883,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"UNIQLO Sport Utility Wear mengutamakan fungsi, kenyamanan, dan kemudahan dipakai. Menggunakan material yang nyaman dan mudah bergerak, cocok dipakai untuk olahraga ringan maupun aktivitas harian. Pas ",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/women/sport-utility-wear,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,4173211526277188,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Modernity in Motion.​

Dengan desain dua arah hingga detail penutup yang presisi, Tas Serut koleksi UNIQLO : C dirancang untuk penggunaan sehari-hari dengan pendekatan yang modern dan fungsional.​

​
",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/women/special-collaboration/uniqlo-c,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1255219596785962,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Koleksi terbaru terinspirasi dari Roger Federer, menghadirkan sportwear yang versatile untuk keseharian.​

Dirancang untuk mendukung pergerakan bebas dengan kenyamanan maksimal, setiap item memadukan ",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/special-feature/ambassador/roger-federer-collection,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,929967379795116,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Koleksi terbaru terinspirasi dari Roger Federer, menghadirkan sportwear yang versatile untuk keseharian.​

Dirancang untuk mendukung pergerakan bebas dengan kenyamanan maksimal, setiap item memadukan ",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/special-feature/ambassador/roger-federer-collection,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
